episode_id,product_id,ingredient_id,therapeutic_class,dosage_form,episode_start,episode_end,duration_days,is_resolved,is_open_at_cutoff,recurrence_index,days_since_prior_episode,episode_gap_rule_days
E001103,P00580,I0250,Electrolytes / fluids,inhalation,2015-09-07,2016-01-02,117,1,0,0,,30
E001104,P00581,I0019,Anaesthesia,oral solid,2018-01-25,2018-05-17,112,1,0,0,,30
E001105,P00581,I0019,Anaesthesia,oral solid,2020-09-23,2020-12-17,85,1,0,1,860,30
E001106,P00581,I0019,Anaesthesia,oral solid,2021-10-28,2022-02-02,97,1,0,2,315,30
E001107,P00581,I0019,Anaesthesia,oral solid,2024-05-02,2024-08-17,107,1,0,3,820,30
E001108,P00582,I0093,Anaesthesia,ophthalmic,2017-11-23,2018-05-05,163,1,0,0,,30
E001109,P00582,I0093,Anaesthesia,ophthalmic,2019-01-02,2020-06-13,528,1,0,1,242,30
E001110,P00582,I0093,Anaesthesia,ophthalmic,2021-08-11,2021-08-21,10,1,0,2,424,30
E001111,P00583,I0328,Immunologic,ophthalmic,2016-05-21,2017-08-10,446,1,0,0,,30
E001112,P00584,I0372,Cardiovascular,injection,2018-02-26,2018-03-13,15,1,0,0,,30
E001113,P00584,I0372,Cardiovascular,injection,2018-10-23,2018-12-09,47,1,0,1,224,30
E001114,P00585,I0402,Oncology,oral solid,2018-01-08,2018-05-16,128,1,0,0,,30
E001115,P00585,I0402,Oncology,oral solid,2018-10-20,2019-01-25,97,1,0,1,157,30
E001116,P00586,I0117,CNS / analgesia,injection,2016-04-08,2016-06-07,60,1,0,0,,30
E001117,P00587,I0373,Oncology,oral solid,2016-06-04,2016-10-07,125,1,0,0,,30
E001118,P00587,I0373,Oncology,oral solid,2019-02-01,2019-05-04,92,1,0,1,847,30
E001119,P00588,I0174,Anti-infective,oral solid,2018-01-27,2018-02-21,25,1,0,0,,30
E001120,P00588,I0174,Anti-infective,oral solid,2018-10-27,2019-05-18,203,1,0,1,248,30
E001121,P00588,I0174,Anti-infective,oral solid,2020-01-28,2020-06-02,126,1,0,2,255,30
E001122,P00589,I0230,Cardiovascular,oral liquid,2016-02-13,2016-07-14,152,1,0,0,,30
E001123,P00589,I0230,Cardiovascular,oral liquid,2017-03-04,2017-06-25,113,1,0,1,233,30
E001124,P00590,I0263,Endocrine,injection,2016-05-24,2016-06-13,20,1,0,0,,30
E001125,P00591,I0006,Cardiovascular,oral solid,2015-03-12,2015-07-19,129,1,0,0,,30
E001126,P00591,I0006,Cardiovascular,oral solid,2017-10-19,2017-11-23,35,1,0,1,823,30
E001127,P00591,I0006,Cardiovascular,oral solid,2018-07-31,2018-10-16,77,1,0,2,250,30
E001128,P00591,I0006,Cardiovascular,oral solid,2019-01-23,2019-03-16,52,1,0,3,99,30
E001129,P00592,I0401,Endocrine,oral solid,2016-06-12,2016-07-26,44,1,0,0,,30
E001130,P00592,I0401,Endocrine,oral solid,2018-04-14,2018-09-20,159,1,0,1,627,30
E001131,P00592,I0401,Endocrine,oral solid,2019-02-11,2019-06-11,120,1,0,2,144,30
E001132,P00593,I0212,CNS / analgesia,ophthalmic,2015-07-26,2016-01-26,184,1,0,0,,30
E001133,P00594,I0312,Cardiovascular,oral solid,2015-03-11,2015-06-04,85,1,0,0,,30
E001134,P00594,I0312,Cardiovascular,oral solid,2016-06-03,2016-08-06,64,1,0,1,365,30
E001135,P00595,I0040,Oncology,inhalation,2016-10-14,2017-09-04,325,1,0,0,,30
E001136,P00595,I0040,Oncology,inhalation,2018-01-26,2018-03-11,44,1,0,1,144,30
E001137,P00595,I0040,Oncology,inhalation,2018-10-21,2018-12-16,56,1,0,2,224,30
E001138,P00595,I0040,Oncology,inhalation,2020-03-18,2020-10-07,203,1,0,3,458,30
E001139,P00595,I0040,Oncology,inhalation,2021-05-13,2021-09-02,112,1,0,4,218,30
E001140,P00596,I0355,CNS / analgesia,ophthalmic,2015-05-08,2015-05-28,20,1,0,0,,30
E001141,P00597,I0291,Anti-infective,oral solid,2016-07-09,2016-09-02,55,1,0,0,,30
E001142,P00598,I0076,Endocrine,oral liquid,2015-07-03,2015-10-09,98,1,0,0,,30
E001143,P00599,I0204,Ophthalmic,oral liquid,2017-08-01,2017-12-11,132,1,0,0,,30
E001144,P00599,I0204,Ophthalmic,oral liquid,2018-12-14,2019-02-02,50,1,0,1,368,30
E001145,P00599,I0204,Ophthalmic,oral liquid,2020-03-02,2020-04-27,56,1,0,2,394,30
E001146,P00599,I0204,Ophthalmic,oral liquid,2020-10-27,2020-12-29,63,1,0,3,183,30
E001147,P00600,I0073,Ophthalmic,oral liquid,2016-09-18,2016-11-30,73,1,0,0,,30
E001148,P00600,I0073,Ophthalmic,oral liquid,2019-04-22,2019-06-04,43,1,0,1,873,30
E001149,P00600,I0073,Ophthalmic,oral liquid,2020-05-01,2020-06-01,31,1,0,2,332,30
E001150,P00600,I0073,Ophthalmic,oral liquid,2022-01-08,2022-01-28,20,1,0,3,586,30
E001151,P00600,I0073,Ophthalmic,oral liquid,2024-02-12,2024-03-12,29,1,0,4,745,30
E001152,P00601,I0350,Anaesthesia,injection,2017-08-09,2018-05-27,291,1,0,0,,30
E001153,P00602,I0229,CNS / analgesia,injection,2015-12-02,2016-06-17,198,1,0,0,,30
E001154,P00603,I0267,Anaesthesia,oral solid,2016-11-03,2017-01-01,59,1,0,0,,30
E001155,P00603,I0267,Anaesthesia,oral solid,2018-11-25,2019-02-16,83,1,0,1,693,30
E001156,P00603,I0267,Anaesthesia,oral solid,2021-07-27,2021-10-22,87,1,0,2,892,30
E001157,P00603,I0267,Anaesthesia,oral solid,2024-01-09,2024-02-09,31,1,0,3,809,30
E001158,P00604,I0326,Anaesthesia,oral solid,2015-11-05,2016-03-18,134,1,0,0,,30
E001159,P00604,I0326,Anaesthesia,oral solid,2018-04-12,2018-09-12,153,1,0,1,755,30
E001160,P00604,I0326,Anaesthesia,oral solid,2020-01-24,2020-03-11,47,1,0,2,499,30
E001161,P00604,I0326,Anaesthesia,oral solid,2020-09-20,2020-11-17,58,1,0,3,193,30
E001162,P00604,I0326,Anaesthesia,oral solid,2021-05-16,2021-06-29,44,1,0,4,180,30
E001163,P00605,I0126,Cardiovascular,oral liquid,2017-11-29,2018-04-02,124,1,0,0,,30
E001164,P00606,I0378,Oncology,injection,2015-07-12,2018-02-18,952,1,0,0,,30
E001165,P00607,I0038,Anaesthesia,inhalation,2016-04-01,2016-08-28,149,1,0,0,,30
E001166,P00608,I0119,Anaesthesia,oral liquid,2015-04-11,2015-05-26,45,1,0,0,,30
E001167,P00608,I0119,Anaesthesia,oral liquid,2015-12-06,2016-01-22,47,1,0,1,194,30
E001168,P00608,I0119,Anaesthesia,oral liquid,2018-07-10,2018-10-14,96,1,0,2,900,30
E001169,P00608,I0119,Anaesthesia,oral liquid,2019-03-30,2019-05-11,42,1,0,3,167,30
E001170,P00609,I0032,Oncology,oral liquid,2016-06-19,2016-08-08,50,1,0,0,,30
E001171,P00609,I0032,Oncology,oral liquid,2017-11-26,2018-07-26,242,1,0,1,475,30
E001172,P00610,I0109,Endocrine,injection,2016-09-08,2016-10-17,39,1,0,0,,30
E001173,P00610,I0109,Endocrine,injection,2019-03-09,2019-06-04,87,1,0,1,873,30
E001174,P00611,I0089,CNS / analgesia,inhalation,2016-02-14,2016-04-04,50,1,0,0,,30
E001175,P00612,I0354,Electrolytes / fluids,ophthalmic,2017-02-20,2017-06-23,123,1,0,0,,30
E001176,P00613,I0333,Ophthalmic,inhalation,2017-06-30,2017-08-07,38,1,0,0,,30
E001177,P00613,I0333,Ophthalmic,inhalation,2019-05-04,2019-07-04,61,1,0,1,635,30
E001178,P00613,I0333,Ophthalmic,inhalation,2020-03-07,2020-04-09,33,1,0,2,247,30
E001179,P00613,I0333,Ophthalmic,inhalation,2021-10-31,2021-11-20,20,1,0,3,570,30
E001180,P00614,I0247,Anaesthesia,ophthalmic,2015-08-10,2015-10-04,55,1,0,0,,30
E001181,P00615,I0394,Cardiovascular,oral solid,2016-06-19,2016-12-09,173,1,0,0,,30
E001182,P00615,I0394,Cardiovascular,oral solid,2017-08-22,2017-09-05,14,1,0,1,256,30
E001183,P00616,I0204,Immunologic,ophthalmic,2017-03-15,2017-05-04,50,1,0,0,,30
E001184,P00616,I0204,Immunologic,ophthalmic,2019-07-09,2019-10-08,91,1,0,1,796,30
E001185,P00616,I0204,Immunologic,ophthalmic,2020-12-05,2021-01-20,46,1,0,2,424,30
E001186,P00617,I0030,Endocrine,inhalation,2015-10-08,2016-01-03,87,1,0,0,,30
E001187,P00617,I0030,Endocrine,inhalation,2017-10-21,2017-11-19,29,1,0,1,657,30
E001188,P00617,I0030,Endocrine,inhalation,2018-07-18,2018-10-04,78,1,0,2,241,30
E001189,P00618,I0067,Endocrine,ophthalmic,2015-01-27,2015-07-21,175,1,0,0,,30
E001190,P00618,I0067,Endocrine,ophthalmic,2016-03-11,2016-04-04,24,1,0,1,234,30
E001191,P00619,I0427,Endocrine,ophthalmic,2018-03-07,2018-06-25,110,1,0,0,,30
E001192,P00619,I0427,Endocrine,ophthalmic,2018-09-19,2019-01-15,118,1,0,1,86,30
E001193,P00620,I0351,Electrolytes / fluids,oral solid,2017-11-13,2017-12-27,44,1,0,0,,30
E001194,P00621,I0384,CNS / analgesia,inhalation,2016-05-30,2016-06-25,26,1,0,0,,30
E001195,P00621,I0384,CNS / analgesia,inhalation,2016-09-15,2016-10-05,20,1,0,1,82,30
E001196,P00621,I0384,CNS / analgesia,inhalation,2018-10-08,2019-03-21,164,1,0,2,733,30
E001197,P00622,I0177,Cardiovascular,injection,2015-07-04,2015-09-24,82,1,0,0,,30
E001198,P00622,I0177,Cardiovascular,injection,2017-06-05,2017-06-25,20,1,0,1,620,30
E001199,P00623,I0047,Endocrine,ophthalmic,2016-03-17,2016-09-08,175,1,0,0,,30
E001200,P00624,I0293,Endocrine,ophthalmic,2015-06-23,2015-08-02,40,1,0,0,,30
E001201,P00624,I0293,Endocrine,ophthalmic,2016-09-30,2016-10-14,14,1,0,1,425,30
E001202,P00625,I0090,Cardiovascular,inhalation,2017-04-17,2017-07-27,101,1,0,0,,30
E001203,P00625,I0090,Cardiovascular,inhalation,2018-04-23,2018-06-04,42,1,0,1,270,30
E001204,P00625,I0090,Cardiovascular,inhalation,2019-04-16,2019-05-24,38,1,0,2,316,30
E001205,P00626,I0218,Anti-infective,injection,2015-09-01,2017-02-20,538,1,0,0,,30
E001206,P00626,I0218,Anti-infective,injection,2018-10-19,2019-03-04,136,1,0,1,606,30
E001207,P00626,I0218,Anti-infective,injection,2020-02-05,2020-06-21,137,1,0,2,338,30
E001208,P00626,I0218,Anti-infective,injection,2020-08-06,2020-11-07,93,1,0,3,46,30
E001209,P00626,I0218,Anti-infective,injection,2021-12-26,2022-01-12,17,1,0,4,414,30
E001210,P00627,I0005,Anaesthesia,injection,2017-01-15,2017-06-15,151,1,0,0,,30
E001211,P00627,I0005,Anaesthesia,injection,2018-08-03,2019-05-19,289,1,0,1,414,30
E001212,P00628,I0174,Anaesthesia,injection,2016-08-06,2016-11-10,96,1,0,0,,30
E001213,P00628,I0174,Anaesthesia,injection,2018-05-10,2018-11-16,190,1,0,1,546,30
E001214,P00629,I0126,Endocrine,injection,2017-12-20,2018-10-18,302,1,0,0,,30
E001215,P00630,I0296,Ophthalmic,oral liquid,2015-05-19,2015-07-01,43,1,0,0,,30
E001216,P00630,I0296,Ophthalmic,oral liquid,2017-07-19,2017-11-24,128,1,0,1,749,30
E001217,P00631,I0135,Anti-infective,oral solid,2015-12-28,2016-05-29,153,1,0,0,,30
E001218,P00631,I0135,Anti-infective,oral solid,2017-05-16,2017-11-07,175,1,0,1,352,30
E001219,P00632,I0057,Electrolytes / fluids,oral liquid,2016-07-18,2016-10-10,84,1,0,0,,30
E001220,P00632,I0057,Electrolytes / fluids,oral liquid,2017-12-19,2018-05-24,156,1,0,1,435,30
E001221,P00633,I0091,Electrolytes / fluids,injection,2016-03-14,2016-09-29,199,1,0,0,,30
E001222,P00634,I0230,Anaesthesia,inhalation,2015-07-12,2015-10-26,106,1,0,0,,30
E001223,P00635,I0007,Cardiovascular,oral liquid,2017-08-01,2017-11-14,105,1,0,0,,30
E001224,P00636,I0304,Endocrine,injection,2016-09-15,2017-04-06,203,1,0,0,,30
E001225,P00637,I0359,Immunologic,inhalation,2017-05-13,2017-07-31,79,1,0,0,,30
E001226,P00637,I0359,Immunologic,inhalation,2018-02-22,2018-03-26,32,1,0,1,206,30
E001227,P00638,I0231,Ophthalmic,oral solid,2016-04-10,2016-06-02,53,1,0,0,,30
E001228,P00638,I0231,Ophthalmic,oral solid,2017-12-12,2018-03-06,84,1,0,1,558,30
E001229,P00638,I0231,Ophthalmic,oral solid,2019-05-31,2019-07-07,37,1,0,2,451,30
E001230,P00638,I0231,Ophthalmic,oral solid,2021-08-28,2021-11-21,85,1,0,3,783,30
E001231,P00638,I0231,Ophthalmic,oral solid,2023-06-30,2023-09-07,69,1,0,4,586,30
E001232,P00639,I0175,Cardiovascular,ophthalmic,2016-01-23,2016-02-17,25,1,0,0,,30
E001233,P00640,I0374,Anaesthesia,inhalation,2017-01-14,2017-03-15,60,1,0,0,,30
E001234,P00640,I0374,Anaesthesia,inhalation,2017-08-23,2017-10-14,52,1,0,1,161,30
E001235,P00640,I0374,Anaesthesia,inhalation,2019-03-30,2019-05-12,43,1,0,2,532,30
E001236,P00641,I0183,Ophthalmic,inhalation,2017-12-10,2018-01-26,47,1,0,0,,30
E001237,P00641,I0183,Ophthalmic,inhalation,2018-09-01,2018-10-13,42,1,0,1,218,30
E001238,P00641,I0183,Ophthalmic,inhalation,2019-04-01,2019-04-21,20,1,0,2,170,30
E001239,P00642,I0152,CNS / analgesia,oral liquid,2017-04-25,2017-05-24,29,1,0,0,,30
E001240,P00642,I0152,CNS / analgesia,oral liquid,2018-08-01,2018-08-26,25,1,0,1,434,30
E001241,P00642,I0152,CNS / analgesia,oral liquid,2019-12-15,2020-05-08,145,1,0,2,476,30
E001242,P00643,I0317,Cardiovascular,injection,2016-04-07,2016-08-07,122,1,0,0,,30
E001243,P00643,I0317,Cardiovascular,injection,2017-08-22,2017-11-01,71,1,0,1,380,30
E001244,P00644,I0028,Electrolytes / fluids,oral solid,2017-12-15,2018-02-26,73,1,0,0,,30
E001245,P00644,I0028,Electrolytes / fluids,oral solid,2019-06-12,2019-11-09,150,1,0,1,471,30
E001246,P00645,I0064,Immunologic,oral solid,2015-01-16,2015-03-01,44,1,0,0,,30
E001247,P00645,I0064,Immunologic,oral solid,2017-03-09,2017-10-28,233,1,0,1,739,30
E001248,P00645,I0064,Immunologic,oral solid,2018-01-20,2018-03-19,58,1,0,2,84,30
E001249,P00646,I0064,Anti-infective,injection,2016-09-22,2016-11-27,66,1,0,0,,30
E001250,P00647,I0428,Oncology,oral liquid,2016-02-20,2016-07-30,161,1,0,0,,30
E001251,P00647,I0428,Oncology,oral liquid,2017-07-10,2018-01-05,179,1,0,1,345,30
E001252,P00648,I0218,CNS / analgesia,inhalation,2017-08-07,2017-09-18,42,1,0,0,,30
E001253,P00648,I0218,CNS / analgesia,inhalation,2018-09-15,2018-10-09,24,1,0,1,362,30
E001254,P00649,I0368,Cardiovascular,inhalation,2017-06-14,2017-07-30,46,1,0,0,,30
E001255,P00649,I0368,Cardiovascular,inhalation,2019-02-21,2019-05-22,90,1,0,1,571,30
E001256,P00650,I0404,Oncology,inhalation,2015-01-17,2015-10-12,268,1,0,0,,30
E001257,P00651,I0287,Anaesthesia,oral liquid,2016-02-04,2016-06-02,119,1,0,0,,30
E001258,P00651,I0287,Anaesthesia,oral liquid,2018-04-10,2018-05-18,38,1,0,1,677,30
E001259,P00651,I0287,Anaesthesia,oral liquid,2019-06-01,2019-10-10,131,1,0,2,379,30
E001260,P00651,I0287,Anaesthesia,oral liquid,2021-05-24,2021-09-26,125,1,0,3,592,30
E001261,P00652,I0399,Anaesthesia,oral solid,2015-06-17,2016-04-30,318,1,0,0,,30
E001262,P00653,I0236,Anti-infective,oral solid,2018-02-24,2018-12-11,290,1,0,0,,30
E001263,P00653,I0236,Anti-infective,oral solid,2020-04-11,2020-09-10,152,1,0,1,487,30
E001264,P00653,I0236,Anti-infective,oral solid,2021-06-26,2021-11-15,142,1,0,2,289,30
E001265,P00654,I0083,Anti-infective,oral liquid,2017-08-20,2017-10-19,60,1,0,0,,30
E001266,P00655,I0019,Oncology,injection,2018-03-03,2018-09-07,188,1,0,0,,30
E001267,P00655,I0019,Oncology,injection,2020-05-17,2022-07-22,796,1,0,1,618,30
E001268,P00656,I0138,Electrolytes / fluids,injection,2018-02-16,2018-10-22,248,1,0,0,,30
E001269,P00656,I0138,Electrolytes / fluids,injection,2019-03-26,2019-04-17,22,1,0,1,155,30
E001270,P00656,I0138,Electrolytes / fluids,injection,2020-05-29,2020-07-26,58,1,0,2,408,30
E001271,P00656,I0138,Electrolytes / fluids,injection,2022-11-19,2023-04-17,149,1,0,3,846,30
E001272,P00656,I0138,Electrolytes / fluids,injection,2024-05-04,2024-06-12,39,1,0,4,383,30
E001273,P00657,I0196,Electrolytes / fluids,injection,2017-10-15,2018-03-02,138,1,0,0,,30
E001274,P00658,I0115,Ophthalmic,oral liquid,2016-12-16,2017-07-10,206,1,0,0,,30
E001275,P00659,I0411,Cardiovascular,injection,2016-02-14,2016-07-26,163,1,0,0,,30
E001276,P00660,I0391,Anti-infective,oral liquid,2015-12-29,2016-07-26,210,1,0,0,,30
E001277,P00661,I0224,CNS / analgesia,inhalation,2017-08-23,2017-10-24,62,1,0,0,,30
E001278,P00662,I0210,Respiratory,inhalation,2016-10-05,2016-11-16,42,1,0,0,,30
E001279,P00663,I0121,Endocrine,injection,2017-04-15,2017-06-24,70,1,0,0,,30
E001280,P00663,I0121,Endocrine,injection,2018-11-07,2019-02-23,108,1,0,1,501,30
E001281,P00663,I0121,Endocrine,injection,2019-05-12,2019-07-22,71,1,0,2,78,30
E001282,P00664,I0277,Anti-infective,ophthalmic,2017-09-22,2018-01-30,130,1,0,0,,30
E001283,P00664,I0277,Anti-infective,ophthalmic,2019-10-15,2020-01-09,86,1,0,1,623,30
E001284,P00664,I0277,Anti-infective,ophthalmic,2020-02-24,2020-04-02,38,1,0,2,46,30
E001285,P00665,I0181,CNS / analgesia,injection,2016-06-07,2016-09-19,104,1,0,0,,30
E001286,P00665,I0181,CNS / analgesia,injection,2017-02-16,2017-03-15,27,1,0,1,150,30
E001287,P00666,I0035,Anti-infective,oral solid,2017-09-17,2017-10-25,38,1,0,0,,30
E001288,P00667,I0260,Oncology,oral solid,2015-01-12,2015-06-25,164,1,0,0,,30
E001289,P00667,I0260,Oncology,oral solid,2017-04-18,2018-05-07,384,1,0,1,663,30
E001290,P00667,I0260,Oncology,oral solid,2018-10-15,2019-01-01,78,1,0,2,161,30
E001291,P00667,I0260,Oncology,oral solid,2019-03-28,2019-06-25,89,1,0,3,86,30
E001292,P00668,I0074,Cardiovascular,inhalation,2017-01-21,2017-03-21,59,1,0,0,,30
E001293,P00668,I0074,Cardiovascular,inhalation,2019-02-26,2019-03-29,31,1,0,1,707,30
E001294,P00669,I0295,Endocrine,ophthalmic,2015-12-05,2015-12-22,17,1,0,0,,30
E001295,P00669,I0295,Endocrine,ophthalmic,2016-12-29,2017-04-25,117,1,0,1,373,30
E001296,P00670,I0303,Endocrine,inhalation,2015-05-28,2015-08-03,67,1,0,0,,30
E001297,P00670,I0303,Endocrine,inhalation,2016-07-19,2016-10-30,103,1,0,1,351,30
E001298,P00670,I0303,Endocrine,inhalation,2017-08-15,2017-09-08,24,1,0,2,289,30
E001299,P00670,I0303,Endocrine,inhalation,2019-09-01,2019-11-07,67,1,0,3,723,30
E001300,P00671,I0150,Electrolytes / fluids,oral liquid,2015-04-12,2015-06-09,58,1,0,0,,30
E001301,P00672,I0248,Oncology,ophthalmic,2017-01-05,2017-12-06,335,1,0,0,,30
E001302,P00673,I0089,CNS / analgesia,injection,2015-07-18,2015-10-18,92,1,0,0,,30
E001303,P00673,I0089,CNS / analgesia,injection,2018-03-07,2018-03-24,17,1,0,1,871,30
E001304,P00673,I0089,CNS / analgesia,injection,2018-07-26,2018-08-26,31,1,0,2,124,30
E001305,P00674,I0416,Anti-infective,ophthalmic,2016-03-20,2016-06-22,94,1,0,0,,30
E001306,P00674,I0416,Anti-infective,ophthalmic,2017-11-17,2017-12-27,40,1,0,1,513,30
E001307,P00674,I0416,Anti-infective,ophthalmic,2019-10-19,2020-02-08,112,1,0,2,661,30
E001308,P00674,I0416,Anti-infective,ophthalmic,2022-04-22,2022-06-13,52,1,0,3,804,30
E001309,P00675,I0055,CNS / analgesia,injection,2018-03-16,2018-05-09,54,1,0,0,,30
E001310,P00676,I0178,Anti-infective,ophthalmic,2016-09-04,2016-09-30,26,1,0,0,,30
E001311,P00677,I0250,Endocrine,inhalation,2018-02-04,2018-03-22,46,1,0,0,,30
E001312,P00678,I0356,Anti-infective,oral solid,2016-10-09,2017-01-29,112,1,0,0,,30
E001313,P00678,I0356,Anti-infective,oral solid,2017-05-22,2017-09-09,110,1,0,1,113,30
E001314,P00679,I0351,Immunologic,ophthalmic,2018-03-05,2018-07-15,132,1,0,0,,30
E001315,P00680,I0367,Anti-infective,injection,2017-06-28,2017-08-13,46,1,0,0,,30
E001316,P00681,I0400,Oncology,oral solid,2016-01-09,2016-02-18,40,1,0,0,,30
E001317,P00681,I0400,Oncology,oral solid,2016-03-31,2017-02-21,327,1,0,1,42,30
E001318,P00682,I0021,Anti-infective,ophthalmic,2017-10-02,2017-12-24,83,1,0,0,,30
E001319,P00682,I0021,Anti-infective,ophthalmic,2018-06-08,2018-11-13,158,1,0,1,166,30
E001320,P00683,I0378,Anti-infective,ophthalmic,2017-09-11,2017-10-24,43,1,0,0,,30
E001321,P00684,I0164,Ophthalmic,inhalation,2015-08-15,2015-09-26,42,1,0,0,,30
E001322,P00684,I0164,Ophthalmic,inhalation,2016-07-28,2017-01-05,161,1,0,1,306,30
E001323,P00685,I0164,CNS / analgesia,oral solid,2017-04-22,2017-07-23,92,1,0,0,,30
E001324,P00686,I0420,Oncology,ophthalmic,2016-04-17,2016-08-07,112,1,0,0,,30
E001325,P00687,I0039,Respiratory,ophthalmic,2016-02-03,2016-03-31,57,1,0,0,,30
E001326,P00688,I0351,Electrolytes / fluids,injection,2017-10-27,2017-12-11,45,1,0,0,,30
E001327,P00689,I0387,Cardiovascular,oral solid,2015-10-23,2015-12-02,40,1,0,0,,30
E001328,P00690,I0345,CNS / analgesia,inhalation,2015-08-23,2016-02-29,190,1,0,0,,30
E001329,P00690,I0345,CNS / analgesia,inhalation,2017-02-14,2018-06-15,486,1,0,1,351,30
E001330,P00690,I0345,CNS / analgesia,inhalation,2019-02-21,2020-02-01,345,1,0,2,251,30
E001331,P00691,I0063,Respiratory,inhalation,2016-07-10,2016-08-28,49,1,0,0,,30
E001332,P00692,I0387,Electrolytes / fluids,oral liquid,2016-02-20,2016-05-20,90,1,0,0,,30
E001333,P00692,I0387,Electrolytes / fluids,oral liquid,2018-02-28,2018-06-03,95,1,0,1,649,30
E001334,P00693,I0079,Anti-infective,ophthalmic,2015-11-07,2016-01-24,78,1,0,0,,30
E001335,P00694,I0273,CNS / analgesia,ophthalmic,2016-07-28,2016-09-24,58,1,0,0,,30
E001336,P00694,I0273,CNS / analgesia,ophthalmic,2018-05-01,2018-10-13,165,1,0,1,584,30
E001337,P00694,I0273,CNS / analgesia,ophthalmic,2019-06-30,2019-08-30,61,1,0,2,260,30
E001338,P00694,I0273,CNS / analgesia,ophthalmic,2021-08-30,2022-02-26,180,1,0,3,731,30
E001339,P00695,I0014,Electrolytes / fluids,oral liquid,2017-05-31,2017-11-02,155,1,0,0,,30
E001340,P00695,I0014,Electrolytes / fluids,oral liquid,2018-02-03,2018-07-07,154,1,0,1,93,30
E001341,P00695,I0014,Electrolytes / fluids,oral liquid,2020-11-17,2020-12-27,40,1,0,2,864,30
E001342,P00696,I0368,Electrolytes / fluids,injection,2015-03-29,2015-07-31,124,1,0,0,,30
E001343,P00696,I0368,Electrolytes / fluids,injection,2017-11-23,2018-07-20,239,1,0,1,846,30
E001344,P00697,I0122,Anti-infective,oral liquid,2016-07-11,2016-08-31,51,1,0,0,,30
E001345,P00697,I0122,Anti-infective,oral liquid,2018-12-30,2019-05-29,150,1,0,1,851,30
E001346,P00697,I0122,Anti-infective,oral liquid,2021-11-10,2021-12-07,27,1,0,2,896,30
E001347,P00697,I0122,Anti-infective,oral liquid,2023-03-04,2023-09-01,181,1,0,3,452,30
E001348,P00697,I0122,Anti-infective,oral liquid,2025-05-06,2025-06-26,51,1,0,4,613,30
E001349,P00698,I0285,Electrolytes / fluids,ophthalmic,2016-07-20,2016-09-20,62,1,0,0,,30
E001350,P00699,I0382,Endocrine,inhalation,2017-07-27,2017-10-22,87,1,0,0,,30
E001351,P00699,I0382,Endocrine,inhalation,2019-08-03,2019-11-21,110,1,0,1,650,30
E001352,P00699,I0382,Endocrine,inhalation,2021-02-18,2021-08-30,193,1,0,2,455,30
E001353,P00700,I0196,Anaesthesia,injection,2016-03-17,2016-05-29,73,1,0,0,,30
E001354,P00701,I0240,Endocrine,ophthalmic,2016-11-14,2016-12-25,41,1,0,0,,30
E001355,P00702,I0138,Anti-infective,ophthalmic,2016-10-28,2016-12-23,56,1,0,0,,30
E001356,P00702,I0138,Anti-infective,ophthalmic,2018-10-27,2018-11-21,25,1,0,1,673,30
E001357,P00703,I0033,Anti-infective,oral liquid,2017-04-23,2017-10-21,181,1,0,0,,30
E001358,P00703,I0033,Anti-infective,oral liquid,2018-11-14,2018-12-01,17,1,0,1,389,30
E001359,P00704,I0387,Oncology,ophthalmic,2017-11-07,2018-03-29,142,1,0,0,,30
E001360,P00705,I0025,Electrolytes / fluids,oral liquid,2015-11-24,2016-01-03,40,1,0,0,,30
E001361,P00705,I0025,Electrolytes / fluids,oral liquid,2017-11-22,2018-01-26,65,1,0,1,689,30
E001362,P00706,I0314,Anti-infective,oral liquid,2016-04-02,2016-07-11,100,1,0,0,,30
E001363,P00707,I0427,Respiratory,oral liquid,2015-06-06,2015-07-17,41,1,0,0,,30
E001364,P00708,I0397,Anti-infective,ophthalmic,2016-03-31,2016-08-28,150,1,0,0,,30
E001365,P00708,I0397,Anti-infective,ophthalmic,2018-07-05,2018-09-02,59,1,0,1,676,30
E001366,P00708,I0397,Anti-infective,ophthalmic,2021-01-08,2021-11-25,321,1,0,2,859,30
E001367,P00709,I0280,Electrolytes / fluids,injection,2017-11-29,2018-05-18,170,1,0,0,,30
E001368,P00710,I0259,Ophthalmic,oral solid,2017-07-15,2017-08-12,28,1,0,0,,30
E001369,P00710,I0259,Ophthalmic,oral solid,2019-09-24,2020-02-06,135,1,0,1,773,30
E001370,P00711,I0053,Endocrine,oral solid,2016-08-13,2016-11-11,90,1,0,0,,30
E001371,P00711,I0053,Endocrine,oral solid,2017-03-17,2017-05-24,68,1,0,1,126,30
E001372,P00711,I0053,Endocrine,oral solid,2017-11-03,2018-04-01,149,1,0,2,163,30
E001373,P00711,I0053,Endocrine,oral solid,2020-03-15,2020-04-19,35,1,0,3,714,30
E001374,P00712,I0358,CNS / analgesia,inhalation,2018-04-03,2018-09-30,180,1,0,0,,30
E001375,P00713,I0230,Respiratory,ophthalmic,2016-02-28,2016-05-18,80,1,0,0,,30
E001376,P00714,I0202,Electrolytes / fluids,ophthalmic,2017-02-15,2017-05-05,79,1,0,0,,30
E001377,P00715,I0233,Immunologic,injection,2015-11-26,2015-12-13,17,1,0,0,,30
E001378,P00716,I0253,Anti-infective,injection,2015-12-08,2016-01-07,30,1,0,0,,30
